TeamId,TeamName,SubmissionDate,Score
1608351,"Aptha Gowda","2018-05-08 10:47:50",0.15004
1655216,"Chopin Chen","2018-05-08 11:03:38",0.11557
1635322,"Kun Wu Yao","2018-05-08 11:04:15",0.11955
1667857,"Brandon Cook","2018-05-08 11:05:03",0.40890
1657396,"Denis Kanibolotskiy","2018-05-08 11:23:45",0.16314
1349779,"Arul Raj","2018-05-08 11:25:15",0.19175
1664609,"Alex Kruse","2018-05-08 11:25:45",0.11979
1604439,"Pascal Hulot","2018-05-08 11:26:38",0.15655
1000696,Tommy,"2018-05-08 12:00:51",0.13001
1000696,Tommy,"2018-05-08 12:04:21",0.11567
1000696,Tommy,"2018-05-08 12:05:59",0.11536
1000696,Tommy,"2018-05-08 12:08:43",0.11533
1448163,"Sunny Lee","2018-05-08 12:19:33",0.37156
1667251,Sergiu,"2018-05-08 12:20:21",0.19119
1666405,"wilde lau","2018-05-08 12:24:21",0.16275
1569861,gautam_aman,"2018-05-08 12:31:18",0.16884
1644213,"Mark Pack","2018-05-08 12:34:33",0.18904
1611052,"Kirill Gurtovoy","2018-05-08 12:35:04",0.15441
620743,"Aryeh Gielchinsky","2018-05-08 12:44:24",0.14149
1619545,zacstewart,"2018-05-08 12:45:14",0.19723
1652213,DangerZone,"2018-05-08 12:49:41",0.19249
1619545,zacstewart,"2018-05-08 12:56:40",0.15372
1448163,"Sunny Lee","2018-05-08 13:10:28",0.37131
1606724,trmoch,"2018-05-08 13:10:44",0.14521
1448163,"Sunny Lee","2018-05-08 13:14:05",0.14272
1638347,Pztim,"2018-05-08 13:15:39",0.29488
1664507,"Eduard Crafti","2018-05-08 13:21:57",0.15311
1569861,gautam_aman,"2018-05-08 13:24:21",0.16622
1611335,untiltheday,"2018-05-08 13:27:20",0.14828
1609912,"Mathias Brucherseifer","2018-05-08 13:30:52",0.18377
1574740,"YAN MAITONG","2018-05-08 13:39:44",0.13028
1668431,kati,"2018-05-08 14:08:27",0.19449
1667884,forceraven,"2018-05-08 14:13:14",0.24812
1656484,Laila,"2018-05-08 14:14:33",0.19127
1668114,Jeppo,"2018-05-08 14:14:55",0.26110
1668088,Berkan,"2018-05-08 14:19:38",0.18965
1652213,DangerZone,"2018-05-08 14:24:04",0.16616
1664507,"Eduard Crafti","2018-05-08 14:24:45",0.13163
1652213,DangerZone,"2018-05-08 14:32:24",0.15491
1650928,GiantCroc,"2018-05-08 14:38:21",0.11557
1586591,jayank,"2018-05-08 14:41:35",0.17868
1609110,tatei,"2018-05-08 14:47:45",0.18679
1668431,kati,"2018-05-08 14:57:08",0.16999
1585855,"Michael Wan","2018-05-08 15:04:04",0.11547
1585855,"Michael Wan","2018-05-08 15:07:28",0.11542
1604439,"Pascal Hulot","2018-05-08 15:13:06",0.15444
1668423,yupiwang,"2018-05-08 15:21:33",0.19113
1585855,"Michael Wan","2018-05-08 15:23:43",0.11537
1665024,harishaaram,"2018-05-08 15:28:24",0.23150
1585855,"Michael Wan","2018-05-08 15:30:19",0.11470
1668826,373737,"2018-05-08 15:43:24",0.40890
1659793,"Maxi Vilamajo","2018-05-08 15:44:25",0.20659
1305436,kanghua,"2018-05-08 15:45:19",0.11944
1663033,"Javeriana Grupo 1","2018-05-08 15:47:42",0.55740
1403741,"Justin Zint","2018-05-08 15:47:48",0.11770
1573965,"Tianqi Wang","2018-05-08 15:59:54",0.13186
1330360,"Shuk Lin","2018-05-08 16:04:05",0.11959
1573965,"Tianqi Wang","2018-05-08 16:04:52",0.12231
1573965,"Tianqi Wang","2018-05-08 16:07:12",0.12150
1663033,"Javeriana Grupo 1","2018-05-08 16:12:03",0.40890
1640317,"Hamed Razavi","2018-05-08 16:31:41",0.11911
1668647,"João Ponte","2018-05-08 17:01:00",0.18052
1491843,Chandu_Hiremath,"2018-05-08 17:03:27",0.11965
1604439,"Pascal Hulot","2018-05-08 17:07:03",0.14278
1357493,"Marco Araujo","2018-05-08 17:09:09",0.14061
1596814,"Kyle Pratt","2018-05-08 17:13:17",0.13782
1589919,marcoam,"2018-05-08 17:14:26",0.13381
1357493,"Marco Araujo","2018-05-08 17:16:41",0.13603
1357493,"Marco Araujo","2018-05-08 17:29:32",0.13381
1596814,"Kyle Pratt","2018-05-08 17:33:51",0.13149
1604439,"Pascal Hulot","2018-05-08 17:36:36",0.14225
1391678,"André Delorme","2018-05-08 17:41:45",0.18959
1511104,"Balachandar Kurella","2018-05-08 17:49:19",11.91161
1668420,lonebird,"2018-05-08 17:52:08",0.19950
1661672,"Richard Burbaud","2018-05-08 17:52:31",0.15114
1554797,"Evan Heathcock","2018-05-08 17:52:59",11.77012
1554797,"Evan Heathcock","2018-05-08 17:55:09",0.14345
986364,"Amanda Hood","2018-05-08 18:35:26",0.18676
783972,baptistequidet,"2018-05-08 18:36:16",0.11897
1530375,"Shuto and Taras","2018-05-08 18:44:48",0.12487
1043064,"Marcus Winter","2018-05-08 18:46:14",0.19070
1586067,"Artem Ivanov","2018-05-08 18:55:54",0.13664
501004,YangZhouCSS,"2018-05-08 18:56:19",0.11533
1644146,asaifm,"2018-05-08 18:58:56",0.19170
1511104,"Balachandar Kurella","2018-05-08 19:15:00",0.11579
1669184,CoreyLevinson,"2018-05-08 19:30:00",0.44474
1573225,"Katie Bowman","2018-05-08 19:42:32",0.11974
1629972,atahmasb,"2018-05-08 19:43:41",0.12377
1669000,"Winfield Ly","2018-05-08 19:49:44",0.19267
788384,GeorgeKaplan,"2018-05-08 19:57:36",0.13245
1650880,gthartiii,"2018-05-08 19:59:42",0.19204
1572123,"Nick Lomkin","2018-05-08 20:21:16",0.15277
1319658,Quel'Delar,"2018-05-08 20:27:12",0.62879
1612563,"Alex Khorin","2018-05-08 20:30:54",0.13522
1669427,"Jeff Y ","2018-05-08 20:35:16",0.40890
1653957,"Tyler Yarnell","2018-05-08 20:40:04",0.19376
1582584,Ashwinidad,"2018-05-08 20:45:18",0.18960
1669293,BillLi,"2018-05-08 20:46:32",0.39515
1610747,paulkaggle10,"2018-05-08 20:50:00",0.37308
1669415,KU_s492m183,"2018-05-08 20:55:13",0.13602
1664617,"Jonas Erthal","2018-05-08 21:05:29",0.11607
1669401,"Liz Wade","2018-05-08 21:16:21",0.19601
1666012,ml_pipeline,"2018-05-08 22:44:07",0.28672
1669415,KU_s492m183,"2018-05-08 22:49:00",0.13591
1666012,ml_pipeline,"2018-05-08 22:55:42",0.13592
1669415,KU_s492m183,"2018-05-08 22:56:54",0.13444
1391438,HariMindi,"2018-05-08 23:01:48",1.30951
1566304,"Erick Burnham","2018-05-08 23:06:26",0.14668
1326129,"Yashwant Yarlagadda","2018-05-08 23:12:30",4.36774
1666025,cgarnette,"2018-05-08 23:15:33",0.19119
1326129,"Yashwant Yarlagadda","2018-05-08 23:22:53",0.13883
1326129,"Yashwant Yarlagadda","2018-05-08 23:26:47",0.13554
1530375,"Shuto and Taras","2018-05-08 23:27:43",0.12487
1669661,dsollberger,"2018-05-08 23:32:55",0.19943
1633288,"Sai Krishna Gaddam","2018-05-08 23:36:52",0.25801
1326129,"Yashwant Yarlagadda","2018-05-08 23:40:12",0.12831
1633288,"Sai Krishna Gaddam","2018-05-08 23:57:28",0.25221
1665847,"Olga Arekhta","2018-05-08 23:57:50",0.18171
1530375,"Shuto and Taras","2018-05-09 00:08:42",0.12426
1662509,jdoregon,"2018-05-09 00:20:30",0.11694
1662509,jdoregon,"2018-05-09 00:21:30",0.11689
1530375,"Shuto and Taras","2018-05-09 00:27:13",0.12358
1662509,jdoregon,"2018-05-09 00:34:31",0.11687
1319658,Quel'Delar,"2018-05-09 00:47:42",0.14942
1665847,"Olga Arekhta","2018-05-09 00:56:01",0.14723
1668944,"Agustin Carrasco","2018-05-09 01:09:52",0.19755
1285316,"Team UofR-2018","2018-05-09 01:11:55",0.12030
1431917,Noobie102,"2018-05-09 01:17:03",0.19135
1234579,PauloRicardo,"2018-05-09 01:32:15",0.13801
1234579,PauloRicardo,"2018-05-09 01:33:15",0.13558
1666012,ml_pipeline,"2018-05-09 01:34:34",0.12625
1592781,Jwatt_11,"2018-05-09 01:35:45",0.14717
1593847,ducnguyen2020,"2018-05-09 01:39:34",0.13321
1234579,PauloRicardo,"2018-05-09 01:47:15",0.13403
1670006,teugerb,"2018-05-09 01:58:00",0.22470
1668113,"Eric P.","2018-05-09 01:59:31",0.18563
1670006,teugerb,"2018-05-09 02:02:32",0.19330
1644213,"Mark Pack","2018-05-09 02:08:39",0.15877
1426258,hermancheng,"2018-05-09 02:17:15",0.11431
1670006,teugerb,"2018-05-09 02:38:05",0.19199
1648238,"Daya Jin","2018-05-09 02:44:44",0.12007
1460863,"Patrick Stetz","2018-05-09 03:03:57",0.11558
1306213,loayu162,"2018-05-09 03:04:13",0.14222
1662867,"Kyle Marten","2018-05-09 03:12:13",0.13712
1669987,blexsantos,"2018-05-09 03:19:43",0.18932
1530375,"Shuto and Taras","2018-05-09 03:29:54",0.12278
1661886,"Jim Tinney","2018-05-09 03:31:35",0.15258
1561142,hidehidehide1984,"2018-05-09 03:32:37",0.11866
1629972,atahmasb,"2018-05-09 03:33:45",0.12300
1621712,hashninja,"2018-05-09 03:39:43",0.16671
1306213,loayu162,"2018-05-09 03:40:48",0.14154
1561142,hidehidehide1984,"2018-05-09 03:49:07",0.11864
1577808,yebenbenben,"2018-05-09 03:59:22",0.12460
1306213,loayu162,"2018-05-09 03:59:59",0.14153
1621712,hashninja,"2018-05-09 04:19:18",0.16626
1665384,"Ashok & Matthew","2018-05-09 04:26:32",0.11615
1665384,"Ashok & Matthew","2018-05-09 04:28:39",0.11572
1306213,loayu162,"2018-05-09 04:31:14",0.14059
1573858,FosterGough,"2018-05-09 04:47:07",0.19317
1083931,itteam,"2018-05-09 04:53:13",0.40890
1641105,amosjohnlong,"2018-05-09 04:53:49",0.16094
1608522,"Ivan Orlov","2018-05-09 05:00:16",0.41933
1641105,amosjohnlong,"2018-05-09 05:05:45",0.14179
1608522,"Ivan Orlov","2018-05-09 05:08:57",0.41880
1623341,BillWu,"2018-05-09 05:11:27",0.22439
802619,"Bibin Paul","2018-05-09 05:14:45",0.10985
1565307,"Piyush Kaushal","2018-05-09 05:38:32",0.19144
1669427,"Jeff Y ","2018-05-09 05:49:49",0.18608
1581934,"Carlos Vergara","2018-05-09 06:27:37",0.13901
1663914,rejasupotaro,"2018-05-09 06:46:56",0.46099
1663914,rejasupotaro,"2018-05-09 07:17:00",0.24896
1536902,PythonSu,"2018-05-09 07:18:42",0.30726
1668044,"Arun S","2018-05-09 07:21:43",0.19242
1670817,"xiangjian chen","2018-05-09 07:24:03",0.30346
1575304,"Alexis Comte","2018-05-09 07:27:13",0.20033
1657563,linbang,"2018-05-09 07:28:50",0.15328
1599900,Krishnan,"2018-05-09 07:29:08",0.19018
1575304,"Alexis Comte","2018-05-09 07:31:13",0.19784
1668191,guanshu11,"2018-05-09 07:37:56",0.44729
1657563,linbang,"2018-05-09 07:39:55",0.15171
1663914,rejasupotaro,"2018-05-09 07:40:46",0.16231
1670947,"Sidharth Menon","2018-05-09 07:56:50",0.40890
1670954,DashuaiZheng,"2018-05-09 08:08:46",9.11263
1652324,DonDon,"2018-05-09 08:09:51",0.40890
1670094,wpldk,"2018-05-09 08:12:08",0.13332
1670954,DashuaiZheng,"2018-05-09 08:14:36",9.11172
1574740,"YAN MAITONG","2018-05-09 08:16:45",0.12857
1670954,DashuaiZheng,"2018-05-09 08:19:55",0.30284
1670954,DashuaiZheng,"2018-05-09 08:20:33",0.18651
1574740,"YAN MAITONG","2018-05-09 08:26:02",0.12849
1670645,"James Scoon","2018-05-09 08:26:46",0.18718
1670999,Seven0,"2018-05-09 08:27:27",0.12043
1655211,wnawara,"2018-05-09 08:29:58",0.19953
1000696,Tommy,"2018-05-09 09:00:50",0.11515
1000696,Tommy,"2018-05-09 09:02:32",0.11515
1614765,leonektc,"2018-05-09 09:08:13",0.11830
1668191,guanshu11,"2018-05-09 09:08:23",0.42949
1670954,DashuaiZheng,"2018-05-09 09:14:33",0.18625
1621712,hashninja,"2018-05-09 09:17:31",0.16562
1640317,"Hamed Razavi","2018-05-09 09:23:29",0.11897
1601810,seancheong,"2018-05-09 09:23:37",0.19556
1670346,nehaccna2,"2018-05-09 09:24:10",0.59430
1579289,veprasad,"2018-05-09 09:27:58",0.12559
788384,GeorgeKaplan,"2018-05-09 09:33:22",0.13145
1614765,leonektc,"2018-05-09 09:37:20",0.11710
1670947,"Sidharth Menon","2018-05-09 09:50:09",0.20690
1373572,lrl1y17,"2018-05-09 10:07:44",0.14961
1574740,"YAN MAITONG","2018-05-09 10:09:04",0.12809
1670378,"Rishikesh Reddy","2018-05-09 10:23:23",0.73862
1578907,"Julien M","2018-05-09 10:33:17",0.12766
1663361,amitmeel1,"2018-05-09 10:34:01",0.17685
1670346,nehaccna2,"2018-05-09 10:34:29",0.59021
1670947,"Sidharth Menon","2018-05-09 10:34:52",0.11563
1664009,Neens,"2018-05-09 10:57:23",0.18886
481803,TakatoshiKanazawa,"2018-05-09 10:58:39",0.17835
481803,TakatoshiKanazawa,"2018-05-09 11:08:28",0.17199
481803,TakatoshiKanazawa,"2018-05-09 11:10:16",0.16928
481803,TakatoshiKanazawa,"2018-05-09 11:15:01",0.16850
1670350,MS3,"2018-05-09 11:26:42",0.16365
1671485,"Andrei M","2018-05-09 11:28:51",0.21801
1552621,"ddu kim","2018-05-09 11:29:48",0.13180
1640317,"Hamed Razavi","2018-05-09 11:34:02",0.11840
1643875,"Y. ZHU","2018-05-09 11:47:16",0.12597
1533757,namagon,"2018-05-09 11:57:16",0.19349
1665192,a_rafiq,"2018-05-09 12:00:55",0.40890
1055054,nerdy,"2018-05-09 12:24:44",0.11961
1670735,"Vinay Kumar Bhardwaj","2018-05-09 12:25:40",0.73178
1668113,"Eric P.","2018-05-09 12:31:30",0.17228
1609110,tatei,"2018-05-09 12:40:41",0.18027
1636354,zhoumingm,"2018-05-09 12:45:57",0.12680
1654451,gilyexiao,"2018-05-09 12:49:05",0.11557
1611335,untiltheday,"2018-05-09 12:50:20",0.14763
1668038,lizhifan,"2018-05-09 12:55:32",0.12086
1641994,bruce2018,"2018-05-09 12:59:30",1.42304
1619646,sun1994,"2018-05-09 13:02:03",0.16235
1670735,"Vinay Kumar Bhardwaj","2018-05-09 13:02:34",0.73040
1502725,Keiko,"2018-05-09 13:29:55",0.19093
788384,GeorgeKaplan,"2018-05-09 13:39:54",0.12032
1621712,hashninja,"2018-05-09 13:47:36",0.16328
1652652,"Jui-Heng, Lu","2018-05-09 13:54:08",0.19648
1640317,"Hamed Razavi","2018-05-09 13:58:01",0.11840
788384,GeorgeKaplan,"2018-05-09 14:06:31",0.12020
1640317,"Hamed Razavi","2018-05-09 14:08:06",0.11790
1586771,"David W.","2018-05-09 14:13:45",0.21884
1672056,"Pradip Nichite","2018-05-09 14:19:23",0.12086
1597080,"Vrezh Hayrapetyan","2018-05-09 14:20:11",0.14428
1068857,JP,"2018-05-09 14:46:56",0.40890
743620,"Faisal Memon","2018-05-09 14:49:24",0.17374
1636354,zhoumingm,"2018-05-09 14:49:48",0.12624
1652213,DangerZone,"2018-05-09 14:53:42",0.12635
1652213,DangerZone,"2018-05-09 15:09:14",0.12431
1672248,小白二号,"2018-05-09 15:10:04",0.40890
1640317,"Hamed Razavi","2018-05-09 15:22:34",0.11723
1632262,liwenjie,"2018-05-09 15:34:05",0.11518
1668431,kati,"2018-05-09 15:44:02",0.15843
1672166,svenski,"2018-05-09 15:44:34",0.15385
1663847,"Nath. Malnoury","2018-05-09 15:49:38",0.13613
1575732,"Jiqing Sun","2018-05-09 15:52:53",0.11563
1586771,"David W.","2018-05-09 16:09:43",0.15020
1671268,grubhoe,"2018-05-09 16:18:37",0.18917
1671485,"Andrei M","2018-05-09 16:27:56",0.21375
1357493,"Marco Araujo","2018-05-09 16:31:54",0.13250
1663361,amitmeel1,"2018-05-09 16:35:22",0.16939
1668431,kati,"2018-05-09 17:01:14",0.14468
1651903,vincentHoudy,"2018-05-09 17:08:53",0.15402
1670346,nehaccna2,"2018-05-09 17:10:41",0.58286
1641346,"Philip Stevens","2018-05-09 17:14:46",0.19955
1663914,rejasupotaro,"2018-05-09 17:16:27",0.15283
1584271,BolzanoWeierstrass,"2018-05-09 17:18:24",0.11319
1554886,abush18,"2018-05-09 17:33:21",0.15335
1662867,"Kyle Marten","2018-05-09 17:36:18",0.13112
1658766,"Emmanuel Michael","2018-05-09 17:42:17",0.20396
1670346,nehaccna2,"2018-05-09 17:46:27",0.53741
1662867,"Kyle Marten","2018-05-09 17:52:00",0.12887
1663914,rejasupotaro,"2018-05-09 17:56:41",0.14449
1669664,AddisonDunn,"2018-05-09 18:00:00",0.20697
1554889,"James Grundke","2018-05-09 18:00:50",0.15393
1672546,Heblar,"2018-05-09 18:03:13",0.19123
1672709,wslauai,"2018-05-09 18:07:26",0.40890
1670357,Jayesh909,"2018-05-09 18:12:18",0.15792
1490859,SolomonWHG,"2018-05-09 18:45:09",0.11412
1291958,Alex.Hsu,"2018-05-09 18:49:37",0.11606
1670395,"Roshan Somani","2018-05-09 18:52:02",0.20816
1586771,"David W.","2018-05-09 18:55:38",0.14994
1672523,Paul34Truth,"2018-05-09 19:17:24",0.16856
1664213,"Davis Pazars","2018-05-09 19:20:04",0.69976
1664213,"Davis Pazars","2018-05-09 19:23:03",0.40101
1665410,"Zhiyi Chen","2018-05-09 19:41:23",0.14535
980329,leaflettuce,"2018-05-09 19:45:33",0.19662
1672194,JPCD,"2018-05-09 19:48:52",0.18969
1670368,mridhul,"2018-05-09 19:50:11",0.20069
1672994,YRIC,"2018-05-09 19:56:04",0.15706
1672994,YRIC,"2018-05-09 20:08:50",0.15158
1672981,KetikaGarg,"2018-05-09 20:09:18",0.40890
1672921,"Ben Falandays","2018-05-09 20:09:38",0.40890
1439728,"Mohammad Zaki","2018-05-09 20:12:58",0.13650
1656800,estajim,"2018-05-09 20:15:07",0.74445
1495460,nohacking,"2018-05-09 20:28:21",0.21379
1653532,"Vanessa Santillana","2018-05-09 20:30:16",0.15519
1673072,tjp2va,"2018-05-09 20:32:10",0.30000
1656800,estajim,"2018-05-09 20:36:04",0.66642
1468473,SHUO.J,"2018-05-09 20:36:49",0.11416
1669427,"Jeff Y ","2018-05-09 20:56:30",0.16557
1391438,HariMindi,"2018-05-09 21:06:21",0.18154
1673154,"ZILU WANG","2018-05-09 21:06:34",0.19114
1673154,"ZILU WANG","2018-05-09 21:13:19",0.18841
1670101,"Madhuri Debnath","2018-05-09 21:29:39",0.45182
1502726,"Dan Cunningham","2018-05-09 21:30:07",1.47669
1673072,tjp2va,"2018-05-09 21:45:16",0.17115
1629972,atahmasb,"2018-05-09 21:52:19",0.12004
1629972,atahmasb,"2018-05-09 21:52:57",0.11953
1629972,atahmasb,"2018-05-09 21:53:25",0.11928
1668898,huda,"2018-05-09 21:54:45",0.40890
1646042,"Kiley Borrevik","2018-05-09 21:55:12",0.14771
1629972,atahmasb,"2018-05-09 21:55:22",0.11927
1650170,myprofilename,"2018-05-09 22:31:11",0.14674
1665192,a_rafiq,"2018-05-09 22:52:52",0.12709
1665192,a_rafiq,"2018-05-09 22:53:15",0.11792
1646042,"Kiley Borrevik","2018-05-09 22:54:46",0.14684
1670954,DashuaiZheng,"2018-05-09 22:55:22",0.15119
1650170,myprofilename,"2018-05-09 22:57:22",0.13233
1671421,Born2Code,"2018-05-09 23:52:43",0.18533
1593282,KBeirens,"2018-05-09 23:58:05",0.46256
1593282,KBeirens,"2018-05-10 00:12:59",0.21737
1388802,"Chris Jameson","2018-05-10 00:16:58",0.19368
1663113,"Naohiro Kobayashi","2018-05-10 00:27:47",0.12335
1650170,myprofilename,"2018-05-10 00:51:23",0.12507
1669427,"Jeff Y ","2018-05-10 00:54:30",0.13116
840993,"Ching Loong","2018-05-10 01:02:15",0.11533
1669042,"Yan Papadakis","2018-05-10 01:05:43",0.14033
840993,"Ching Loong","2018-05-10 01:09:18",0.10985
1673470,M.Uchiyama,"2018-05-10 01:50:44",0.28848
1673705,"Ding Shuai","2018-05-10 02:34:26",0.15004
1591567,richard2018,"2018-05-10 02:46:57",0.12086
1650675,JackOlmstead,"2018-05-10 02:54:26",0.18599
1626397,"hui zhang","2018-05-10 02:54:30",0.11558
1650170,myprofilename,"2018-05-10 03:04:59",0.12500
1673823,"yellow man","2018-05-10 03:34:29",0.14944
1662703,zmeier,"2018-05-10 03:50:37",0.15145
1666405,"wilde lau","2018-05-10 04:45:45",0.14269
1663914,rejasupotaro,"2018-05-10 04:52:58",0.14131
1657209,"Oscar Chujutali","2018-05-10 05:00:56",3.83976
1593847,ducnguyen2020,"2018-05-10 05:10:55",0.13265
1666830,"Fred Flintstone","2018-05-10 05:11:33",0.16136
1573749,priyashree,"2018-05-10 05:35:04",0.12001
1667425,xuyingh,"2018-05-10 05:45:50",0.16710
1667425,xuyingh,"2018-05-10 05:47:57",0.16561
1573749,priyashree,"2018-05-10 05:49:04",0.11969
1640881,"Michael Cohen","2018-05-10 05:52:26",0.13611
1666830,"Fred Flintstone","2018-05-10 06:13:26",0.15512
1674068,Gopiraj,"2018-05-10 06:14:30",0.18828
1668417,HSCh,"2018-05-10 06:20:17",1.50187
1602088,HanBei,"2018-05-10 06:27:12",0.12240
1583158,"Grzegorz Niemiec","2018-05-10 06:39:10",0.12729
1668417,HSCh,"2018-05-10 06:45:25",1.11063
1673641,Kawataku,"2018-05-10 06:47:01",0.19278
1652091,"Mohamd Ayman","2018-05-10 06:55:00",0.20988
1306213,loayu162,"2018-05-10 07:07:49",0.14018
1530375,"Shuto and Taras","2018-05-10 07:10:38",0.12267
1306213,loayu162,"2018-05-10 07:16:57",0.13954
1526368,ML_CX,"2018-05-10 07:21:47",0.11649
1574950,geetanjalich,"2018-05-10 07:24:07",0.13277
1655145,"Nils Ross","2018-05-10 07:25:06",0.15600
1652213,DangerZone,"2018-05-10 07:29:47",0.12375
1368247,flyingxiao,"2018-05-10 07:30:56",0.19964
1646660,bx9dev,"2018-05-10 07:48:40",0.21121
1674287,yasuhiro,"2018-05-10 07:50:12",0.29236
1646649,luckshue,"2018-05-10 07:54:44",1.02108
1646649,luckshue,"2018-05-10 07:55:53",0.14211
1660805,ikua,"2018-05-10 07:57:35",0.19259
1530375,"Shuto and Taras","2018-05-10 08:27:15",0.12175
1602350,"Heng Li","2018-05-10 08:33:29",0.16418
1670954,DashuaiZheng,"2018-05-10 08:37:08",0.12467
1670954,DashuaiZheng,"2018-05-10 08:55:23",0.12324
1661672,"Richard Burbaud","2018-05-10 08:55:33",0.13618
1674625,"Roman Arcea","2018-05-10 09:04:01",0.19236
1674736,DataRabBit01,"2018-05-10 09:04:15",0.19082
1244050,robogo,"2018-05-10 09:20:15",0.18749
1583158,"Grzegorz Niemiec","2018-05-10 09:24:39",0.12585
1583158,"Grzegorz Niemiec","2018-05-10 09:28:18",0.12560
1670817,"xiangjian chen","2018-05-10 09:34:56",0.21727
1675008,lrushx,"2018-05-10 09:46:22",0.13853
1675008,lrushx,"2018-05-10 09:56:06",0.12324
1673096,"Pritty Skaria","2018-05-10 10:00:52",0.19316
1670368,mridhul,"2018-05-10 10:03:18",0.15369
1667262,nikkiisfine,"2018-05-10 10:08:07",0.51372
1670368,mridhul,"2018-05-10 10:09:37",0.15369
1673096,"Pritty Skaria","2018-05-10 10:10:12",0.18682
1670359,mayankvik2,"2018-05-10 10:13:31",0.59588
1661672,"Richard Burbaud","2018-05-10 10:14:43",0.13615
1657331,datascienceguy1,"2018-05-10 10:20:12",0.11649
1670346,nehaccna2,"2018-05-10 10:34:17",0.18047
1662509,jdoregon,"2018-05-10 10:39:37",0.11641
1670355,riteshu,"2018-05-10 10:40:24",0.32559
1637290,Guilherme,"2018-05-10 10:46:04",0.13607
1660900,"Gyaniswar Hajong","2018-05-10 11:06:23",0.19667
1670355,riteshu,"2018-05-10 11:07:38",0.25772
1660900,"Gyaniswar Hajong","2018-05-10 11:12:31",0.19444
1670432,jatinjethawa,"2018-05-10 11:16:58",0.22942
1670378,"Rishikesh Reddy","2018-05-10 11:18:16",0.60324
1670353,"Sushen ","2018-05-10 11:22:06",0.85186
1670366,"Vighnesh Nayak","2018-05-10 11:23:01",0.47087
1670395,"Roshan Somani","2018-05-10 11:24:47",0.16145
1670353,"Sushen ","2018-05-10 11:26:48",0.58313
1670355,riteshu,"2018-05-10 11:28:27",0.25642
1670400,"Deep Joshi","2018-05-10 11:32:22",0.15369
1641293,dorie18,"2018-05-10 11:36:06",0.22817
1670386,"Aniruddha P","2018-05-10 11:37:04",0.40890
1670366,"Vighnesh Nayak","2018-05-10 11:39:50",0.20005
1670366,"Vighnesh Nayak","2018-05-10 11:41:04",0.18920
1670366,"Vighnesh Nayak","2018-05-10 11:42:54",0.18157
1670379,"Nihal Naik","2018-05-10 11:45:46",0.20069
1670369,"Gautam Shanbhag","2018-05-10 12:04:53",0.18157
1671645,AlaskyLy,"2018-05-10 12:16:28",0.19301
1670365,Jatin.c,"2018-05-10 12:25:21",0.18157
1604154,"Brunno Ricci","2018-05-10 12:50:43",9.45405
1674968,"Ofir Landau","2018-05-10 12:53:49",0.19798
1651903,vincentHoudy,"2018-05-10 12:54:15",0.12649
1604154,"Brunno Ricci","2018-05-10 12:55:31",0.12363
1651903,vincentHoudy,"2018-05-10 13:05:58",0.12405
1604154,"Brunno Ricci","2018-05-10 13:10:38",0.12106
1585855,"Michael Wan","2018-05-10 13:19:13",0.11453
1586067,"Artem Ivanov","2018-05-10 13:24:27",0.13422
1670378,"Rishikesh Reddy","2018-05-10 13:25:15",0.59678
1670357,Jayesh909,"2018-05-10 13:37:02",0.14717
1283483,jonhar,"2018-05-10 13:52:15",0.11868
1554889,"James Grundke","2018-05-10 13:52:29",0.15122
1670378,"Rishikesh Reddy","2018-05-10 13:54:32",0.59671
1611052,"Kirill Gurtovoy","2018-05-10 13:57:35",0.14945
1423011,"PolyU G4","2018-05-10 14:03:36",0.21996
1657396,"Denis Kanibolotskiy","2018-05-10 14:17:32",0.15065
1672402,Wizeowl,"2018-05-10 14:44:15",0.18973
1519046,shensz0605,"2018-05-10 14:48:35",0.13354
1670359,mayankvik2,"2018-05-10 14:49:29",0.22373
1659953,SirPox,"2018-05-10 14:58:37",0.19289
1675805,"Jonathan Cutrell","2018-05-10 15:18:39",0.19578
1670395,"Roshan Somani","2018-05-10 15:19:13",0.14762
1670355,riteshu,"2018-05-10 15:20:19",0.14762
1672458,"Ben Atkinson","2018-05-10 15:24:42",0.19750
1673096,"Pritty Skaria","2018-05-10 15:25:30",0.15245
1662509,jdoregon,"2018-05-10 15:26:00",0.11616
1657331,datascienceguy1,"2018-05-10 15:39:54",0.11615
1604439,"Pascal Hulot","2018-05-10 15:44:00",0.13920
1652213,DangerZone,"2018-05-10 15:48:20",0.12206
1516876,JoCo,"2018-05-10 15:48:57",0.11503
1563914,kferriss_2019,"2018-05-10 15:49:13",0.16194
1363874,"Akshay Dadwal","2018-05-10 15:49:56",0.17901
1554886,abush18,"2018-05-10 15:54:43",0.14970
1543541,cyfrank,"2018-05-10 16:02:15",0.12619
1670385,"R Thorat","2018-05-10 16:09:37",0.22942
1604439,"Pascal Hulot","2018-05-10 16:11:52",0.13231
1674735,"Jo Rich","2018-05-10 16:18:32",0.14757
1674735,"Jo Rich","2018-05-10 16:20:32",0.14752
1658499,"Artem Kasaev","2018-05-10 16:25:47",0.17590
1647917,rsasaki,"2018-05-10 16:26:10",0.13427
1675865,TadPeterson,"2018-05-10 16:29:41",0.19957
1577102,"Reid Simon","2018-05-10 16:32:57",0.13774
1669000,"Winfield Ly","2018-05-10 16:33:57",0.18303
